id,love,joy,surprise,anger,sadness,fear,comment
569317,,,,,x,,"Unfortunately, we can't do that, because that is not explicit on the spec javadoc, and there is a way to do what is expected using ""targets"" property."
183171,,,,,x,,"Fixed in CVS.  (Indeed, the fix was in CVS slightly before release publication; 
unfortunately, it didn't get tagged.  :( )  Your best bet is to use jars built 
from CVS for the time being."
676725,,,,,x,,"bq. I'm gonna hold off on LUCENE-2771 until we figure this one out... because it would make your getSequentialSubReaders in the synced=true case quite heavy (without modifications).

Sorry, I was wrong on this... I totally forgot the norms cache is lazy-loaded always in that patch. I'll commit LUCENE-2771 it shouldnt affect this!"
818419,,,,,,,The patch is generated against the latest trunk.
872204,,,,,,,"yes,- this is HDFS-4866 releated. I've added reference."
371315,,,,,,,"bq. Actually, DIH started as a standalone webapp inside AOL. We changed it because we didn't want to duplicate the schema in two places and also because we wanted to have it available by default in Solr installations.  Another web app means you need to procure hardware, plan capacity/failover, create firewall holes etc

Even if it were a standalone app, I would still run it on the same hardware that runs Solr, though I might run it on the secondary servers that aren't normally seeing query load.

Why would you need to have the schema in two places?  My DIH config doesn't mention any field names, because all Solr field names match the MySQL field names.  Even if they didn't, I'm not sure why it would be any different than any other SolrJ client, which doesn't need to have a copy of the schema.

bq. Talking to multiple collections was never a goal for DIH – I'm not sure what value it will bring. 

I've got a sharded index; currently production is on version 3.5.0.  Full rebuilds are done with DIH because my SolrJ application can't touch it for indexing speed.  It does fine for keeping the index up to date with once-a-minute updates, but for indexing millions of documents per shard, DIH beats it handily even though it's only single-threaded.

If I could put all the DIH stuff into one central place, it might make it easier to manage.  I do intend to look at the DIH code to see how it manages to run so fast, so I can hopefully improve my own code, but I can never find the time.
"
346187,x,,,,,,"Thanks, Jarcec!"
800945,,x,,,,,Great idea.
1362093,,,,,,,"I think clearing private fields should work in all JVMs, since that's what the call to f.setAccessible(true) is for. Those fields were final too before DERBY-23, and it looks like modifying final fields via reflection didn't work prior to Java 5, even when calling setAccessible() first. The tests also fail on 1.4.2 (both Sun and IBM)."
977567,,,,,,,Looks like this broke imports into Intellij
1049906,x,,,,,,"Please try this patch.
Thanks a lot!"
735297,,,,,,,"I can access the patch deletion from ""Manage attachments"" right next to the attachment list.  If you can't access it, let me know which patches need to be deleted..."
1047042,,,,,,,The fix is attached.
628374,x,,,,,,+1. Looks good to me.
308996,,,,,x,,Sorry about that.
321797,,x,,,,,Great job. I'll review this patch today's night.
652272,x,,,,,,"Hi Nick,

Can you please re-create this patch as I can't get the code to compile?  For starters, I can't get the class AttributeImplItem to compile.  Please use the latest trunk when doing so

Thanks.

-- George"
872829,x,,,,,,"the patch looks good to me, aside from the lack of unit tests."
477037,x,x,,,,,">Tilman Hausherr 

hello, finally it  works!
I just downloaded the revision 1535956, and bulded it with Ant.
and added the new *.jar to my project's build path.
it printed very well.

thank you very much."
634005,x,,,,,,"I just committed this. Thanks, Omer!"
1563825,,,,,,,"Looks good to me for the first 3.

I think ANY should be equal to ONE for hints=off.  I.e., when it's off we *never* create hints."
1170646,,x,,,,,"Hi Jurgen, yes that's probably a good idea but not something that can be easily and/or quickly implemented. I'd like to change this JIRA to from a Bug to an Improvement so that it can be looked at in a future release. Thanks for the suggestion....."
1592285,x,,,,,,"Thanks, Willem. Sorry, I was trying to get to the wiki but it's been a busy week.
"
372617,,,,,,,"Provide MMap and SimpleFS DirectoryFactory impls.  Didn't include the DirectIOLinuxDirectory yet, since that still seems highly experimental."
815513,x,,,,,,"Committed to trunk. Thanks, Sushanth!"
544276,x,,,,,,that's nice! The patch looks good Emanuele :)
957581,,,,,,,Patch attached. 
1072705,,,,,,,Verified by Andrew.
1710636,,,,,,,Fresh build works for me now too.  Looks like the missing snapshot has been published somewhere now.
1471143,x,x,,,,,"Brilliant, thanks!"
362729,x,,,,,,Thanks for the commit!
968356,x,,,,,,"Integrated to trunk.

Thanks for the patch Francis. Do you want to address Ram's comment about 0.94 patch ?

Thanks for the review, Andy and Ram."
594834,x,,,,,,"Thanks Harsh, good to know."
863638,,,,,,,"Jerome, I did a skeleton of the code to use HashMap. Do you want to start from there and add what is missing?
"
291635,x,,,,,,"Hi,

I was going to join in on reporting this problem. I had recently downloaded a build from 10/17/2005 in order to fix a problem I was experiencing with jscookmenu. It was not until today that I ran a test in IE and found inputcalendar didn't work. I had the same JavaScript error: dateFormatSymbols. The calendar worked fine in Firefox.

Today I downloaded MyFaces 1.1.1RC3 and can confirm that this problem no longer seems to exist for me. 

Cheers,
Kevin
"
308149,,,,,,,"> David Reiss writes:
> As I recall, Jonathan was the only person who really seemed to
> care about this issue, and he wasn't satisfied with my
> suggestion, so I put it aside. Chad also requested some changes
> to my diff for the JSON protocol. I'll try to reevaluate the
> status some time soon, but I am away from a computer today.

Jonathan - are you still in the loop on this one?  What do you think?

Given the fundamental differences in what a ""string"" is across different languages, there's unlikely to be a clean solution that suits everyone. Having a backwards-compatible compromise that works is much better than having nothing, though.
"
882860,x,,,,,,Thanks Kihwal!
1622483,x,,,,,,"Fixed, thanks for the suggestion:

http://svn.apache.org/viewvc?view=rev&revision=498105"
731872,,,,,,,"Hi ShengTao, you would think if you follow:

1. Check if the service is there, add if it is not.
2. Then add a bindingTemplate.

Then you would not be overwriting a bindingTemplates. You are right though, if you are saving a service it will overwrite the existing one, and it will remove any bindingTemplates if they are there. The current behavior is how the UDDI v3 spec tells us to so it, but we could add a config option to differentiate from the spec.

Please let me know if you are following the above strategy and *still* seeing issues. 

--Kurt

"
1032603,,,,,,,"Some tests I did with a modified PE. I ran the PE with a number from 10 to 3000 and incremented by 10. The garbage collector was called after each run. Here are the results:

{quote}
08/09/17 16:48:54 INFO hbase.ManyPerformanceEvaluation: 10 42725
08/09/17 16:49:31 INFO hbase.ManyPerformanceEvaluation: 20 36744
08/09/17 16:50:06 INFO hbase.ManyPerformanceEvaluation: 30 34928
08/09/17 16:50:40 INFO hbase.ManyPerformanceEvaluation: 40 34150
08/09/17 16:51:14 INFO hbase.ManyPerformanceEvaluation: 50 33664
08/09/17 16:51:47 INFO hbase.ManyPerformanceEvaluation: 60 33570
08/09/17 16:52:21 INFO hbase.ManyPerformanceEvaluation: 70 33142
08/09/17 16:52:54 INFO hbase.ManyPerformanceEvaluation: 80 32901
08/09/17 16:53:26 INFO hbase.ManyPerformanceEvaluation: 90 32864
08/09/17 16:53:59 INFO hbase.ManyPerformanceEvaluation: 100 32776
08/09/17 16:54:32 INFO hbase.ManyPerformanceEvaluation: 110 32725
08/09/17 16:55:05 INFO hbase.ManyPerformanceEvaluation: 120 32747
08/09/17 16:55:38 INFO hbase.ManyPerformanceEvaluation: 130 32698
08/09/17 16:56:10 INFO hbase.ManyPerformanceEvaluation: 140 32693
08/09/17 16:56:43 INFO hbase.ManyPerformanceEvaluation: 150 32643
08/09/17 16:57:16 INFO hbase.ManyPerformanceEvaluation: 160 32686
08/09/17 16:57:48 INFO hbase.ManyPerformanceEvaluation: 170 32665
08/09/17 16:58:21 INFO hbase.ManyPerformanceEvaluation: 180 32448
08/09/17 16:58:53 INFO hbase.ManyPerformanceEvaluation: 190 32004
08/09/17 16:59:25 INFO hbase.ManyPerformanceEvaluation: 200 31985
08/09/17 16:59:57 INFO hbase.ManyPerformanceEvaluation: 210 31964
08/09/17 17:00:29 INFO hbase.ManyPerformanceEvaluation: 220 31983
08/09/17 17:01:01 INFO hbase.ManyPerformanceEvaluation: 230 31778
08/09/17 17:01:32 INFO hbase.ManyPerformanceEvaluation: 240 31766
08/09/17 17:02:04 INFO hbase.ManyPerformanceEvaluation: 250 31886
08/09/17 17:02:36 INFO hbase.ManyPerformanceEvaluation: 260 31773
08/09/17 17:03:08 INFO hbase.ManyPerformanceEvaluation: 270 31709
08/09/17 17:03:40 INFO hbase.ManyPerformanceEvaluation: 280 31669
08/09/17 17:04:11 INFO hbase.ManyPerformanceEvaluation: 290 31647
08/09/17 17:04:43 INFO hbase.ManyPerformanceEvaluation: 300 31634
08/09/17 17:05:15 INFO hbase.ManyPerformanceEvaluation: 310 31674
08/09/17 17:05:47 INFO hbase.ManyPerformanceEvaluation: 320 31935
08/09/17 17:06:18 INFO hbase.ManyPerformanceEvaluation: 330 31802
08/09/17 17:06:50 INFO hbase.ManyPerformanceEvaluation: 340 31571
08/09/17 17:07:21 INFO hbase.ManyPerformanceEvaluation: 350 31484
08/09/17 17:07:53 INFO hbase.ManyPerformanceEvaluation: 360 31713
08/09/17 17:08:25 INFO hbase.ManyPerformanceEvaluation: 370 31512
08/09/17 17:08:56 INFO hbase.ManyPerformanceEvaluation: 380 31456
08/09/17 17:09:28 INFO hbase.ManyPerformanceEvaluation: 390 32055
08/09/17 17:10:01 INFO hbase.ManyPerformanceEvaluation: 400 32260
08/09/17 17:10:33 INFO hbase.ManyPerformanceEvaluation: 410 32167
08/09/17 17:11:05 INFO hbase.ManyPerformanceEvaluation: 420 31962
08/09/17 17:11:37 INFO hbase.ManyPerformanceEvaluation: 430 32003
08/09/17 17:12:09 INFO hbase.ManyPerformanceEvaluation: 440 32054
08/09/17 17:12:41 INFO hbase.ManyPerformanceEvaluation: 450 32105
08/09/17 17:13:13 INFO hbase.ManyPerformanceEvaluation: 460 32126
08/09/17 17:13:45 INFO hbase.ManyPerformanceEvaluation: 470 31961
08/09/17 17:14:17 INFO hbase.ManyPerformanceEvaluation: 480 31968
...
{quote}

It seems that 2000 was an overkill. The gain is impressive between 1 and 10 then around 300 we pretty much reduced the RPC call at it's smallest value."
219298,,,,,,,Reassign to fix in future release.
1043375,x,,,,,,"Thanks, applied OK."
375488,,,,,,,Dumb user; disregard.
1108133,,x,,,,,"+1 This looks good to me. Existing configurations will still work with this patch, so there are no compatibility concerns."
350441,x,,,,,,Thanks  Klaus!
486959,,,,,,,Committed revision 1475954.
1693451,,,,,x,,"Sorry, I'd accidentally deleted the --disable-eventfd from my compilation script."
1215309,,,,,,,I believe this issue is resolved by the patch in FLUME-648. 
1520797,,,,,x,,"I am sorry if you think this is nit picking but the logged error still refers to plugins.xml but it should not:

{code}
LOG.e(TAG, ""ERROR: config.xml is missing.  Add res/xml/plugins.xml to your project."");
{code}"
153162,,,,,,,"You're right, I didn't check what the warning was about and assumed it was due to your patch. Resubmitting it.

And yes, I'll create a jira for the findbugs warning."
